
   # PLAYER                       :  RATING  ERROR     POINTS    PLAYED   (%)  CFS(%)        W       D        L  D(%)
4008 weights_run2_590955.pb.gz    :    2285     12     2452.5      6000  40.9      50     2129     647     3224  10.8
4009 weights_run2_57393.pb.gz     :    2285     11     2430.0      6000  40.5      50     2198     464     3338   7.7
4010 weights_run2_590781.pb.gz    :    2285     12     2440.5      6000  40.7      50     2181     519     3300   8.7
4011 weights_run2_700405.pb.gz    :    2285     11     2367.5      6000  39.5      50     2311     113     3576   1.9
4012 weights_run2_701598.pb.gz    :    2285     11     2395.0      6000  39.9      51     2227     336     3437   5.6
4013 weights_run2_591114.pb.gz    :    2284     11     2378.0      6000  39.6      50     1789    1178     3033  19.6
4014 weights_run2_590844.pb.gz    :    2284     11     2496.0      6000  41.6      50     2207     578     3215   9.6
4015 weights_run2_700718.pb.gz    :    2284     11     2439.0      6000  40.6      50     2417      44     3539   0.7
4016 weights_run2_591148.pb.gz    :    2284     12     2282.5      6000  38.0      50     1814     937     3249  15.6
4017 weights_run2_700797.pb.gz    :    2284     12     2433.0      6000  40.5      50     2403      60     3537   1.0
4018 weights_run2_701584.pb.gz    :    2284     11     2342.5      6000  39.0      51     2202     281     3517   4.7
4019 weights_run2_590986.pb.gz    :    2284     10     2285.0      6000  38.1      50     1865     840     3295  14.0
4020 weights_run2_590785.pb.gz    :    2284     12     2456.5      6000  40.9      50     2374     165     3461   2.8
4021 weights_run2_701582.pb.gz    :    2284     11     2407.5      6000  40.1      50     2245     325     3430   5.4
4022 weights_run2_590865.pb.gz    :    2284     11     2372.5      6000  39.5      50     2008     729     3263  12.2
4023 weights_run2_591029.pb.gz    :    2284     13     2378.0      6000  39.6      50     1791    1174     3035  19.6
4024 weights_run2_700800.pb.gz    :    2284     11     2446.0      6000  40.8      50     2420      52     3528   0.9
4025 weights_run2_700624.pb.gz    :    2284     10     2364.5      6000  39.4      50     2342      45     3613   0.8
4026 weights_run2_700403.pb.gz    :    2284     13     2415.0      6000  40.3      50     2348     134     3518   2.2
4027 weights_run2_700770.pb.gz    :    2284     10     2370.5      6000  39.5      51     2304     133     3563   2.2
4028 weights_run2_590975.pb.gz    :    2284     11     2351.5      6000  39.2      50     1939     825     3236  13.8
4029 weights_run2_590880.pb.gz    :    2284     10     2404.0      6000  40.1      50     2042     724     3234  12.1
4030 weights_run2_700468.pb.gz    :    2284     10     2312.5      6000  38.5      50     2261     103     3636   1.7
4031 weights_run2_700580.pb.gz    :    2284     12     2379.0      6000  39.6      50     2342      74     3584   1.2
4032 weights_run2_700503.pb.gz    :    2284     11     2262.0      6000  37.7      50     2248      28     3724   0.5
4033 weights_run2_700389.pb.gz    :    2284     13     2362.0      6000  39.4      50     2278     168     3554   2.8
4034 weights_run2_700438.pb.gz    :    2284     12     2236.0      6000  37.3      51     2186     100     3714   1.7
4035 weights_run2_590918.pb.gz    :    2283     11     2349.5      6000  39.2      51     1908     883     3209  14.7
4036 weights_run2_590815.pb.gz    :    2283     12     2364.0      6000  39.4      50     1978     772     3250  12.9
4037 weights_run2_700539.pb.gz    :    2283     10     2375.0      6000  39.6      50     2330      90     3580   1.5
4038 weights_run2_591156.pb.gz    :    2283     11     2385.5      6000  39.8      50     1994     783     3223  13.1
4039 weights_run2_700835.pb.gz    :    2283     13     2364.5      6000  39.4      50     2325      79     3596   1.3
4040 weights_run2_590869.pb.gz    :    2283     12     2478.5      6000  41.3      50     2158     641     3201  10.7
4041 weights_run2_700725.pb.gz    :    2283     12     2400.0      6000  40.0      50     2318     164     3518   2.7
4042 weights_run2_591106.pb.gz    :    2283     11     2346.0      6000  39.1      50     1809    1074     3117  17.9
4043 weights_run2_591010.pb.gz    :    2283     13     2348.0      6000  39.1      50     1830    1036     3134  17.3
4044 weights_run2_700740.pb.gz    :    2283     12     2368.5      6000  39.5      50     2319      99     3582   1.6
4045 weights_run2_590938.pb.gz    :    2283     10     2359.0      6000  39.3      50     2162     394     3444   6.6
4046 weights_run2_591020.pb.gz    :    2283     12     2415.0      6000  40.3      50     1959     912     3129  15.2
4047 weights_run2_700762.pb.gz    :    2283     12     2332.5      6000  38.9      50     2267     131     3602   2.2
4048 weights_run2_591165.pb.gz    :    2283     12     2355.0      6000  39.3      50     1876     958     3166  16.0
4049 weights_run2_591166.pb.gz    :    2283     12     2356.0      6000  39.3      50     1890     932     3178  15.5
4050 weights_run2_591017.pb.gz    :    2283     13     2275.0      6000  37.9      50     1849     852     3299  14.2
4051 weights_run2_590863.pb.gz    :    2283     12     2403.5      6000  40.1      50     2037     733     3230  12.2
4052 weights_run2_590951.pb.gz    :    2283     11     2310.5      6000  38.5      50     2056     509     3435   8.5
4053 weights_run2_700642.pb.gz    :    2283     11     2322.5      6000  38.7      50     2286      73     3641   1.2
4054 weights_run2_590899.pb.gz    :    2283     12     2448.0      6000  40.8      50     2092     712     3196  11.9
4055 weights_run2_700766.pb.gz    :    2283     12     2471.5      6000  41.2      51     2419     105     3476   1.8
4056 weights_run2_700618.pb.gz    :    2283     10     2451.5      6000  40.9      50     2418      67     3515   1.1
4057 weights_run2_591057.pb.gz    :    2283     11     2378.0      6000  39.6      50     1895     966     3139  16.1
4058 weights_run2_700635.pb.gz    :    2283     11     2375.0      6000  39.6      50     2349      52     3599   0.9
4059 weights_run2_700561.pb.gz    :    2283     12     2430.5      6000  40.5      50     2410      41     3549   0.7
4060 weights_run2_591009.pb.gz    :    2283     12     2318.0      6000  38.6      50     1706    1224     3070  20.4
4061 weights_run2_57401.pb.gz     :    2283     13     2313.0      6000  38.5      50     2136     354     3510   5.9
4062 weights_run2_57394.pb.gz     :    2282     11     2326.0      6000  38.8      50     2138     376     3486   6.3
4063 weights_run2_590796.pb.gz    :    2282     11     2413.0      6000  40.2      50     2197     432     3371   7.2
4064 weights_run2_700388.pb.gz    :    2282     11     2393.0      6000  39.9      50     2319     148     3533   2.5
4065 weights_run2_700780.pb.gz    :    2282     14     2371.0      6000  39.5      51     2318     106     3576   1.8
4066 weights_run2_700761.pb.gz    :    2282     10     2309.0      6000  38.5      51     2251     116     3633   1.9
4067 weights_run2_590879.pb.gz    :    2282     12     2415.5      6000  40.3      50     2122     587     3291   9.8
4068 weights_run2_590917.pb.gz    :    2282     11     2363.0      6000  39.4      50     1827    1072     3101  17.9
4069 weights_run2_590804.pb.gz    :    2282     10     2430.5      6000  40.5      50     2136     589     3275   9.8
4070 weights_run2_590830.pb.gz    :    2282     14     2366.0      6000  39.4      50     1983     766     3251  12.8
4071 weights_run2_590811.pb.gz    :    2282     12     2314.0      6000  38.6      50     1810    1008     3182  16.8
4072 weights_run2_591115.pb.gz    :    2282     10     2368.5      6000  39.5      50     1774    1189     3037  19.8
4073 weights_run2_591185.pb.gz    :    2282     11     2344.0      6000  39.1      51     1770    1148     3082  19.1
4074 weights_run2_591116.pb.gz    :    2282     12     2361.0      6000  39.4      50     1790    1142     3068  19.0
4075 weights_run2_590866.pb.gz    :    2282     11     2427.0      6000  40.5      50     2084     686     3230  11.4
4076 weights_run2_700831.pb.gz    :    2282     10     2331.5      6000  38.9      50     2288      87     3625   1.4
4077 weights_run2_591026.pb.gz    :    2282     11     2350.5      6000  39.2      50     1828    1045     3127  17.4
4078 weights_run2_700534.pb.gz    :    2282     12     2401.0      6000  40.0      50     2348     106     3546   1.8
4079 weights_run2_591141.pb.gz    :    2282     12     2351.0      6000  39.2      50     1868     966     3166  16.1
4080 weights_run2_700431.pb.gz    :    2282     11     2278.5      6000  38.0      50     2239      79     3682   1.3
4081 weights_run2_701602.pb.gz    :    2281     13     2280.0      6000  38.0      50     2159     242     3599   4.0
4082 weights_run2_591158.pb.gz    :    2281     11     2375.5      6000  39.6      50     1894     963     3143  16.1
4083 weights_run3_714143.pb.gz    :    2281     10     2298.5      6000  38.3      50     2248     101     3651   1.7
4084 weights_run2_590837.pb.gz    :    2281     13     2387.5      6000  39.8      50     1884    1007     3109  16.8
4085 weights_run2_590925.pb.gz    :    2281     12     2362.5      6000  39.4      50     2120     485     3395   8.1
4086 weights_run2_590933.pb.gz    :    2281     11     2348.5      6000  39.1      51     2105     487     3408   8.1
4087 weights_run2_700721.pb.gz    :    2281     13     2359.0      6000  39.3      51     2324      70     3606   1.2
4088 weights_run2_700448.pb.gz    :    2281     11     2228.0      6000  37.1      51     2206      44     3750   0.7
4089 weights_run2_590897.pb.gz    :    2281     11     2418.0      6000  40.3      50     2111     614     3275  10.2
4090 weights_run2_700576.pb.gz    :    2281     12     2504.0      6000  41.7      50     2448     112     3440   1.9
4091 weights_run2_700497.pb.gz    :    2281     11     2218.5      6000  37.0      50     2189      59     3752   1.0
4092 weights_run2_590886.pb.gz    :    2281     12     2359.5      6000  39.3      50     1978     763     3259  12.7
4093 weights_run2_590836.pb.gz    :    2281     12     2346.0      6000  39.1      50     1858     976     3166  16.3
4094 weights_run2_591140.pb.gz    :    2280     12     2373.5      6000  39.6      50     1874     999     3127  16.6
4095 weights_run2_591027.pb.gz    :    2280     14     2393.5      6000  39.9      50     1825    1137     3038  18.9
4096 weights_run2_591006.pb.gz    :    2280     11     2306.5      6000  38.4      50     1754    1105     3141  18.4
4097 weights_run2_591199.pb.gz    :    2280     12     2331.5      6000  38.9      50     1850     963     3187  16.1
4098 weights_run2_700571.pb.gz    :    2280     13     2440.5      6000  40.7      50     2403      75     3522   1.3
4099 weights_run3_714146.pb.gz    :    2280     10     2270.5      6000  37.8      50     2246      49     3705   0.8
4100 weights_run2_700630.pb.gz    :    2280     11     2386.0      6000  39.8      50     2368      36     3596   0.6
4101 weights_run2_700404.pb.gz    :    2280     11     2349.5      6000  39.2      51     2277     145     3578   2.4
4102 weights_run2_700717.pb.gz    :    2280     12     2363.5      6000  39.4      50     2332      63     3605   1.1
4103 weights_run2_700530.pb.gz    :    2280     12     2364.0      6000  39.4      50     2330      68     3602   1.1
4104 weights_run2_700810.pb.gz    :    2280     12     2381.0      6000  39.7      50     2329     104     3567   1.7
4105 weights_run2_700711.pb.gz    :    2280     12     2410.0      6000  40.2      50     2361      98     3541   1.6
4106 weights_run2_591019.pb.gz    :    2280     12     2314.5      6000  38.6      51     1861     907     3232  15.1
4107 weights_run2_590924.pb.gz    :    2280     13     2376.5      6000  39.6      50     2125     503     3372   8.4
4108 weights_run2_700548.pb.gz    :    2280     10     2413.0      6000  40.2      50     2382      62     3556   1.0
4109 weights_run2_700803.pb.gz    :    2280     12     2426.5      6000  40.4      50     2394      65     3541   1.1
4110 weights_run2_590787.pb.gz    :    2280     12     2426.5      6000  40.4      50     2249     355     3396   5.9
4111 weights_run2_700726.pb.gz    :    2280     12     2391.5      6000  39.9      50     2304     175     3521   2.9
4112 weights_run2_590805.pb.gz    :    2280     12     2391.5      6000  39.9      51     2085     613     3302  10.2
4113 weights_run2_700750.pb.gz    :    2279     13     2402.5      6000  40.0      52     2329     147     3524   2.5
4114 weights_run2_700626.pb.gz    :    2279     11     2423.5      6000  40.4      50     2393      61     3546   1.0
4115 weights_run2_700464.pb.gz    :    2279     11     2220.5      6000  37.0      50     2195      51     3754   0.8
4116 weights_run2_591139.pb.gz    :    2279     11     2335.5      6000  38.9      50     1833    1005     3162  16.8
4117 weights_run2_700748.pb.gz    :    2279     13     2336.5      6000  38.9      50     2274     125     3601   2.1
